#OTU ID	C50B	G13	G33B	G18	G40A	C26	G46B	C64	G47A	G32B	C17	G38B	C42C	G25A	G8A	G36B	G1	G11A	C24B	C35B	C40B	C18	C48B	G8B	C36A	C58	C38B	C32B	NEGCON9	G19B	G59	G49B	C47A	G47B	G6B	POSCON1	C5A	G27	C39B	G34A	G50B	G65D	G37B	G65C	C19A	G15A	G41B	C7B	C11A	G20	G38A	C33A	G24A	G40B	C34B	C34A	G12A	G23	G30A	C9B	C2B	G28	C38A	G65B	G37A	C1	G49A	G17	C43A	G14	G31A	C14	C12A	C33B	G61	C25B	C45A	C21	G21	C42A	G42C	G29	G35B	C36B	C48A	G25B	C22	G33A	C31A	C42B	C10A	C8B	G63C	G9B	C6B	C49A	C23	G46A	C29	G4A	C20	C46B	G30B	G36A	G16	G9A	G19A	G35A	C50A	C40A	G42B	G12B	C16	C46A	C31B	G48B	C6A	C47B	G34B	C13	G39B	G64	G2B	C37A	C63B	C4A	G53	C41B	G42A	C12B	G7A	G11B	C37B	C9A	C8A	G3A	C62	C3B	C30A	G2A	G52	G39A	G24B	C49B	G62	C10B	G22	G32A	C25A	C43B	C51	POSCON2	G44	C15A	C27	C28	G7B	C11B	C41A	G43B	G10A	G31B	C65A	C19B	C59	G51	G48A	G45	G3B	C7A	C2A	C30B	C39A	G10B	C24A	G6A	C63C	G65A	G26	G43A	C55	C32A	C53	G41A	G50A	C63A	C54	G54	C52	C35A	C3A	G5A	C57	CTRL1	G57	C61	G58	C65C	C65B	C60	G63A	NEGCON10	G63B	NEGCON7	NEGCON5	NEGCON3	NEGCON1	G60	NEGCON2	G55	NEGCON	C65D	NEGCON6	NEGCON4
Zotu6	0	14	0	1	1	2	0	0	0	0	0	5	0	0	1	1	108	562	1	0	7	0	0	3	2	0	3	0	0	0	3	0	0	0	2550	0	6	0	0	1	0	0	0	0	0	0	25	0	362	0	385	6	1	0	0	0	25090	0	0	5	4825	0	488	0	2	18	0	0	12919	0	0	3	16753	0	11	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	22679	3	0	13	2009	1	2	2	22	9567	1	0	0	0	0	162	0	0	3	1	0	32144	1	0	0	0	11675	0	0	3	4	2	11430	0	0	4936	1	6	0	9736	0	11	0	57	2	17	0	1790	0	13548	0	48	0	0	0	14152	0	0	0	10688	2	1	0	0	0	0	1	7	4	15315	20765	0	0	0	2	1	0	1	3641	0	3926	0	22	27975	2	9764	0	0	1	4045	0	0	6	0	0	0	0	0	0	0	11	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1662	0	0	0	0	0	0	0	0	0	0	0	1087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu24	318	249	2	6	71	2	0	0	0	1	10	273	1	1	0	2	37	221	0	0	60	0	238	0	0	0	252	0	180	12123	3	97	0	0	0	1	33	0	253	1	159	185	129	200	21060	5398	240	0	83	10	155	1	195	4	0	11	562	29	1	2	3	241	201	205	365	5	69	7	203	225	0	171	155	1	19	0	1	1	1	0	0	267	0	0	267	2	0	0	5	1	94	0	0	57	2	321	1	1	246	333	7	0	0	1	328	0	16566	0	244	386	1	2	302	1	0	208	386	0	0	161	112	0	1	273	0	183	0	375	1	0	0	0	139	1	0	264	6	7	0	738	0	22	2	182	0	0	1	0	3	2	2	0	1	4568	0	198	0	0	300	6	110	1	95	19615	0	0	133	1	7	0	144	0	142	0	189	136	2	1	0	52	0	0	0	98	77	0	0	0	0	0	129	0	13	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu17	0	0	0	0	0	0	11661	0	21995	0	0	0	0	0	0	0	1	0	2	0	281	0	1	0	1	0	2	0	0	0	57	0	21659	19800	0	0	0	0	0	0	0	0	15	0	0	0	66	0	0	0	4	1	0	126	1	0	0	0	0	0	0	0	3	0	0	2	0	0	47	0	0	5	0	0	39	0	9214	0	0	39	1	0	0	0	0	0	0	0	1	1	2	8	0	0	0	0	0	3	0	1	1	12414	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	17743	0	0	0	0	0	0	1	0	1	37	75	1	0	0	0	2	0	0	0	0	0	0	0	108	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	12871	0	0	0	2	40	0	0	0	0	0	0	15	0	0	0	0	2	163	0	2	0	0	0	0	8	0	6	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu15	0	0	2	0	0	0	0	0	0	0	0	0	0	0	30	0	20	2011	1	0	0	0	3	12	0	23	0	0	0	0	0	0	0	0	8236	0	20	1	0	0	0	0	1	0	0	5	0	58	1207	0	0	3	0	0	0	0	0	0	0	243	8804	0	0	0	0	3	0	0	0	4	0	2	0	0	2	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	450	71	0	0	5966	24	0	0	0	306	1	0	0	1	0	564	1	0	0	0	0	25582	3	0	0	0	1	0	9	0	0	0	14055	1	0	106	0	0	1	7847	67	21692	1	545	33	115	0	4884	0	1	0	0	1	1	0	8438	0	0	0	5647	0	0	0	0	0	0	11	8481	0	5726	452	0	0	0	0	0	0	0	9071	16	0	0	0	18477	0	1	0	0	0	0	0	0	6	0	0	0	168	0	0	0	12	2	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu33	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	373	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	750	0	0	0	0	0	0	0	0	0	0	0	0	9	207	0	0	0	0	0	0	0	0	0	0	42	1998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	16	0	0	463	0	0	0	0	25	0	0	0	0	0	139	0	0	0	0	0	4026	0	0	0	0	0	0	0	0	0	0	3146	0	0	12	0	0	0	1264	12	1732	0	80	0	18	0	258	0	0	0	0	0	0	0	1852	0	0	0	706	0	0	0	0	0	0	0	684	0	723	29	0	0	0	0	0	0	0	644	2	5	0	0	3902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu41	5	3	0	1	2	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	3	0	5	0	0	0	4	0	3	1486	7	1	0	0	0	0	1	0	3	0	2	3	1	1	2835	567	7	0	1	1	5	0	6	0	0	0	7	0	0	0	0	1	2	4	8	5	0	0	0	6	0	5	3	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	1	0	0	0	0	6	0	0	7	2	1	0	0	0	4	0	1898	0	14	4	0	0	1	0	0	2	2	0	0	0	1	0	0	4	0	2	0	4	0	0	0	2	5	0	0	2	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	540	0	2	0	0	2	0	0	0	0	2615	27	0	3	0	1	0	2	0	3	0	4	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu11	0	79	1	28	0	5968	0	28	0	1	538	0	0	1	0	1	16403	176	11428	0	1	7	4	0	0	48	0	1	0	133	98	0	1	0	912	1	16980	11093	2	0	0	0	0	1	82	1081	0	7	82	993	0	1	2907	0	0	0	31	31	14	30	672	10	0	0	0	12161	0	20	0	5	0	0	66	1	0	42	0	11245	17457	3	1	7	0	0	0	132	9527	2	5	2	21	7	0	0	732	0	0	1	1	22	627	0	1	0	3670	60	102	0	21	1	0	3364	4024	0	0	0	1	0	0	31	1	0	1754	1	0	22	0	1	0	986	2	3408	0	56	7	5	31	606	0	15	1	0	11798	0	0	762	15128	1	1	1139	51	1	0	1159	8953	32	0	1298	0	1126	33	12	1	308	13	0	0	0	1192	3	0	0	0	2861	1515	0	0	56	6724	0	0	1	18	0	0	1	1	0	0	0	10	5816	19	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Zotu106	0	0	0	252	0	0	90	0	0	185	0	0	0	135	1	0	0	0	0	0	0	259	0	0	0	0	1	210	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	93	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	79	229	0	0	1	0	0	0	0	0	206	0	0	13	0	0	0	0	0	0	0	0	21	0	0	0	346	0	0	0	0	1	0	0	0	0	0	0	63	202	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	118	0	0	0	0	0	0	0	1	0	0	0	0	156	0	0	1	0	0	94	0	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0
Zotu18	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	79	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	894	1	0	0	0	26644	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	112	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	23	1	20626	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0	49	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	2	44	0	1	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	7	0	150	0	8	0	34	0	37	0	135	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26921	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	27223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	477	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	2874	0	0	0	0	0	0	0	0	0	0	0	0	17	309	0	0	0	0	0	0	0	0	0	0	16	557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	3	0	0	1969	0	0	0	0	42	0	0	0	0	1	68	0	0	0	0	0	4998	0	0	0	0	0	0	0	0	0	0	727	0	0	1	0	0	0	1679	22	4917	0	38	0	9	0	1622	0	0	0	0	0	1	0	618	0	0	0	1328	0	0	0	4	0	0	4	2334	0	1289	122	0	0	0	0	0	0	0	2646	4	0	0	0	1362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu23	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	15	406	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2726	0	3	0	0	0	0	0	0	0	0	0	0	29	387	0	0	0	2	0	0	0	0	0	0	64	3135	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	134	38	0	0	2012	10	0	0	0	108	3	0	0	0	0	166	0	0	0	0	0	5403	0	0	0	0	1	0	0	0	0	0	4433	0	0	53	0	0	0	1649	20	5220	0	175	12	39	40	1238	0	0	0	0	0	0	0	2313	0	0	0	1761	0	0	0	0	0	0	3	2115	0	1709	130	0	0	0	0	0	0	0	2547	8	0	0	1	4302	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1346	0	0	0	2367	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	454	0	1	2	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	11	0	0	0	385	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	12989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Zotu1747	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1206	0	0	0	0	0	0	0	0	0	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu86	32	25	0	0	7	0	0	0	0	0	0	19	0	0	0	0	0	102	0	0	4	0	22	0	0	1	30	0	20	16	19	6	0	0	0	0	7	0	23	0	12	30	14	8	19	19	21	0	83	0	13	0	10	0	0	0	424	8	0	0	0	26	15	16	27	0	5	0	153	21	0	10	274	0	0	0	0	0	0	0	0	15	0	0	16	0	0	0	1	0	76	0	0	0	0	20	0	0	19	243	0	0	0	0	36	0	25	0	19	27	0	0	32	0	0	15	438	0	0	9	12	0	16	25	0	170	2	36	0	3	0	0	10	0	0	348	9	36	0	241	0	4	0	16	0	0	0	0	0	10	0	0	0	14	0	16	0	0	29	1	69	0	12	24	7	0	7	0	20	0	159	0	17	0	16	303	0	0	1	102	0	0	0	13	3	0	0	0	0	0	194	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1596	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	18	592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12	7	0	0	341	0	0	0	0	11	0	0	0	0	0	12	0	0	0	0	0	2108	0	0	0	0	0	0	0	0	0	0	1240	0	0	9	0	0	0	639	2	946	0	18	6	4	29	164	0	0	0	0	0	0	0	558	0	0	0	437	0	0	0	0	0	0	0	304	0	449	13	0	0	0	0	0	0	0	438	0	0	0	0	1425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	2	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	12	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu141	0	0	0	0	0	0	0	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	816	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1332	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	0	0	0	0	0	0	0	0	0	1277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu49	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	527	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	3940	0	0	0	0	0	0	0	0	0	0	0	817	0	0	0	0	0	0	0	0	0	0	1	550	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2586	0	0	1	2655	0	13	799	0	0	1927	2	0	0	1921	4	2	1	0	0	0	16	2498	1	1	1	0	0	1791	0	0	26	0	0	5	0	0	0	5	0	0	0	2	0	0	0	0	0	1145	0	1	0	0	0	29	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	146	0	0	1	0	656	1442	0	1	12	0	0	2	0	0	1601	0	0	309	1	1	2	2	0	0	0	0	451	1	0	1	2030	4	0	0	0	0	0	0	0	0	0	0	872	1539	0	0	12	0	0	0	0	0	2	0	0	0	3	5	0	2524	1	0	1	4	1	0	0	0	0	15	0	5	0	1	0	0	901	1383	0	0	0	113	1	0	0	291	0	0	0	0	1353	0	0	31	0	0	1058	0	2219	0	1	0	0	0	0	0	0	24	0	0	183	0	0	0	175	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
